"ENTITY_ID","GSM_TYPE","GPRS_TYPE","SENT_BYTES","RECEIVED_BYTES","NAME","LATITUDE","LONGITUDE","POSTAL_CODE","DBM"
"967732","UNKNOWN","STOP","6840","10650","UNKNOWN","39,4654361111","-0,3827777778","46007","-87"
"967894","UNKNOWN","STOP","5636","8255","UNKNOWN","36,7220527778","-4,4181833333","29015","-97"
"968192","UNKNOWN","STOP","8258","13600","UNKNOWN","40,4217611111","-3,7019888889","28004","-93"
"1110056","UNKNOWN","STOP","164","304","UNKNOWN","41,6343138889","-1,006975","50197","-105"
"1032301","UNKNOWN","STOP","309832","62910","UNKNOWN","37,3491111111","-6,058575","41927","-107"
"1046456","UNKNOWN","STOP","1455464","2260016","UNKNOWN","40,3073138889","-6,3374388889","10630","-95"
"1046552","UNKNOWN","STOP","1653420","2826360","UNKNOWN","40,4112194444","-3,8994277778","28660","-88"
"1047062","UNKNOWN","STOP","1434785","2068920","UNKNOWN","41,4763861111","-5,3781111111","49800","-96"
"1070866","UNKNOWN","START","","","GPRS","37,165275","-4,1746","18300","-92"
"1228156","UNKNOWN","START","","","GPRS","42,9147","-8,518575","15898","-91"
"1008667","UNKNOWN","STOP","26896","23553","UNKNOWN","41,1154","1,25345","43001","-89"
"878050","UNKNOWN","START","","","GPRS","42,2450388889","3,1276138889","17487","-109"
"778318","UNKNOWN","STOP","0","0","UNKNOWN","42,6071111111","-6,73385","24540","-63"
"780510","UNKNOWN","START","","","GPRS","40,373375","-3,635475","28031","-83"
"811364","UNKNOWN","STOP","1073","948","UNKNOWN","39,51335","-0,364375","46016","-83"
"801871","UNKNOWN","STOP","0","0","UNKNOWN","40,6817111111","-3,615625","28750","-96"
"831744","UNKNOWN","START","","","GPRS","41,3749638889","2,1636861111","8015","-103"
"827256","UNKNOWN","START","","","GPRS","38,565","-0,6175138889","3109","-72"
"788727","UNKNOWN","STOP","0","0","UNKNOWN","39,002325","-1,86325","2005","-75"
"762994","UNKNOWN","STOP","0","0","UNKNOWN","41,3579","2,1115","8901","-96"
"880141","UNKNOWN","START","","","GPRS","37,3880388889","-6,1268111111","41807","-81"
"879671","UNKNOWN","STOP","0","0","UNKNOWN","39,06405","-0,5382","46815","-61"
"763319","UNKNOWN","STOP","0","0","UNKNOWN","41,3599138889","2,109675","8907","-79"
"826443","UNKNOWN","STOP","0","0","UNKNOWN","37,3876388889","-5,9494","41007","-54"
"812507","UNKNOWN","START","","","GPRS","38,3502611111","-0,487325","3004","-67"
"806701","UNKNOWN","STOP","2357","1028","UNKNOWN","40,4926638889","-3,59235","28055","-54"
"802300","UNKNOWN","STOP","0","0","UNKNOWN","40,557875","-3,6172","28703","-67"
"806350","UNKNOWN","STOP","0","0","UNKNOWN","37,7707138889","-3,7934888889","23004","-74"
"709226","UNKNOWN","START","","","GPRS","36,549425","-4,63695","29651","-79"
"732523","UNKNOWN","STOP","133575","104562","UNKNOWN","37,3717861111","-6,0464277778","41940","-83"
"732064","UNKNOWN","STOP","2097387","1293444","UNKNOWN","40,0027277778","-0,0486944444","12004","-71"
"783025","UNKNOWN","START","","","GPRS","40,3906","-3,8658","28660","-55"
"785135","UNKNOWN","STOP","0","0","UNKNOWN","40,4251388889","-3,6871833333","28001","-86"
"786551","UNKNOWN","START","","","GPRS","36,5123888889","-4,8954138889","29602","-95"
"786986","UNKNOWN","STOP","0","0","UNKNOWN","37,4305361111","-5,9733111111","41015","-64"
"786238","UNKNOWN","STOP","2093","2963","UNKNOWN","42,8541111111","-8,54005","15893","-79"
"806415","UNKNOWN","STOP","0","0","UNKNOWN","41,77595","3,032075","17220","-55"
"814246","UNKNOWN","START","","","GPRS","37,1629138889","-4,127775","18300","-74"
"815882","UNKNOWN","STOP","0","0","UNKNOWN","40,2311611111","-3,766125","28982","-56"
"830402","UNKNOWN","STOP","0","0","UNKNOWN","28,0268","-16,606425","38639","-84"
"815517","UNKNOWN","START","","","GPRS","40,4183361111","-3,67125","28007","-65"
"787126","UNKNOWN","STOP","0","0","UNKNOWN","41,4126638889","2,0090611111","8620","-60"
"787426","UNKNOWN","START","","","GPRS","41,486425","2,1520361111","8290","-108"
"788027","UNKNOWN","STOP","2512","1062","UNKNOWN","40,48045","-3,6762611111","28033","-61"
"790270","UNKNOWN","START","","","GPRS","37,370825","-6,086725","41930","-104"
"828457","UNKNOWN","STOP","4987","1510","UNKNOWN","40,367325","-3,7120888889","28041","-95"
"815760","UNKNOWN","START","","","GPRS","41,5359611111","2,4419111111","8301","-69"
"834179","UNKNOWN","STOP","0","0","UNKNOWN","40,4239861111","-3,6673638889","28009","-100"
"810471","UNKNOWN","START","","","GPRS","39,9854861111","-0,038","12001","-90"
"810753","UNKNOWN","STOP","1802","871","UNKNOWN","38,60045","-0,0530388889","3590","-64"
"822585","UNKNOWN","START","","","GPRS","36,715575","-6,08805","11591","-59"
"795406","UNKNOWN","STOP","823","884","UNKNOWN","40,3627138889","-3,809875","28925","-56"
"796008","UNKNOWN","START","","","GPRS","43,2853611111","-2,9658888889","48015","-61"
"793360","UNKNOWN","STOP","0","0","UNKNOWN","40,3752361111","-3,797625","28024","-101"
"796765","UNKNOWN","START","","","GPRS","38,1938361111","-0,5568611111","3130","-80"
"809859","UNKNOWN","START","","","GPRS","42,1220111111","-8,7599","36380","-101"
"815872","UNKNOWN","START","","","GPRS","40,734925","-3,804425","28791","-98"
"820662","UNKNOWN","STOP","0","0","UNKNOWN","43,1684138889","-2,62875","48200","-107"
"808566","UNKNOWN","START","","","GPRS","40,4702138889","-3,68655","28036","-70"
"829995","UNKNOWN","STOP","0","0","UNKNOWN","43,3073388889","-2,6697861111","48300","-77"
"1233743","UNKNOWN","STOP","8854","75525","UNKNOWN","40,4902527778","-3,7134861111","28034","-70"
"802665","UNKNOWN","STOP","2498","1061","UNKNOWN","40,403675","-3,6884611111","28045","-106"
"807353","UNKNOWN","START","","","GPRS","40,42675","-3,6717361111","28006","-99"
"1025838","UNKNOWN","STOP","10638","16520","UNKNOWN","43,2998611111","-2,8725611111","48170","-68"
"1110012","UNKNOWN","STOP","164","304","UNKNOWN","41,6457888889","-0,9699361111","50197","-77"
"817007","UNKNOWN","START","","","GPRS","37,5421111111","-5,07665","41400","-100"
"816123","UNKNOWN","STOP","1044","919","UNKNOWN","36,6926361111","-4,4928388889","29004","-79"
"800509","UNKNOWN","STOP","0","0","UNKNOWN","36,4504361111","-5,9309111111","11170","-65"
"800685","UNKNOWN","STOP","0","0","UNKNOWN","40,31075","-0,709625","44400","-104"
"803541","UNKNOWN","STOP","0","0","UNKNOWN","37,811425","-2,5600638889","18830","-86"
"762903","UNKNOWN","STOP","0","0","UNKNOWN","41,3579","2,1115","8901","-72"
"806247","UNKNOWN","START","","","GPRS","41,9787638889","2,8150361111","17001","-60"
"854910","UNKNOWN","STOP","1509625","2437856","UNKNOWN","38,9424805556","-1,9037","2049","-79"
"709925","UNKNOWN","START","","","GPRS","42,8244","-1,6517638889","31014","-74"
"709299","UNKNOWN","START","","","GPRS","39,4860861111","-0,452975","46940","-104"
"762922","UNKNOWN","STOP","0","0","UNKNOWN","41,3579","2,1115","8901","-76"
"762193","UNKNOWN","STOP","0","0","UNKNOWN","41,3599","2,11495","8901","-102"
"763562","UNKNOWN","STOP","0","0","UNKNOWN","41,3599","2,10805","8901","-95"
"763612","UNKNOWN","STOP","0","0","UNKNOWN","41,3599","2,10805","8901","-101"
"780289","UNKNOWN","STOP","0","0","UNKNOWN","40,4768","-3,263575","28818","-104"
"779544","UNKNOWN","STOP","1090","945","UNKNOWN","43,3686","-4,2267388889","39320","-65"
"709077","UNKNOWN","START","","","GPRS","40,2463861111","-3,6991","28320","-74"
"709212","UNKNOWN","START","","","GPRS","36,6865888889","-4,4506388889","29004","-77"
"788076","UNKNOWN","START","","","GPRS","40,6326111111","-4,0116611111","28400","-87"
"786091","UNKNOWN","STOP","1148","1620","UNKNOWN","38,3608861111","-0,4998361111","3009","-75"
"781219","UNKNOWN","START","","","GPRS","40,4576","-3,68735","28036","-98"
"789934","UNKNOWN","START","","","GPRS","40,3985138889","-3,678975","28045","-103"
"832321","UNKNOWN","START","","","GPRS","36,1674888889","-5,3547361111","11300","-75"
"791315","UNKNOWN","STOP","0","0","UNKNOWN","37,33475","-6,0443888889","41927","-93"
"785471","UNKNOWN","START","","","GPRS","40,6817111111","-3,615625","28750","-82"
"785168","UNKNOWN","STOP","5872","2687","UNKNOWN","36,5998361111","-4,5421611111","29631","-103"
"787247","UNKNOWN","STOP","0","0","UNKNOWN","37,2977916667","-4,7545166667","41580","-71"
"790476","UNKNOWN","START","","","GPRS","39,5535222222","2,6271222222","7015","-71"
"791988","UNKNOWN","START","","","GPRS","37,889725","-4,7604","14010","-102"
"791727","UNKNOWN","STOP","0","0","UNKNOWN","43,0194","-3,5501","9560","-100"
"787444","UNKNOWN","START","","","GPRS","36,4228916667","-5,1479277778","29680","-89"
"786009","UNKNOWN","START","","","GPRS","41,8448861111","3,044625","17249","-107"
"784289","UNKNOWN","START","","","GPRS","38,588925","-0,066525","3590","-78"
"781043","UNKNOWN","START","","","GPRS","38,042175","-4,0533","23740","-73"
"915136","UNKNOWN","START","","","GPRS","36,6653","-4,5343638889","29130","-99"
"794287","UNKNOWN","STOP","4974","2635","UNKNOWN","40,6510638889","-4,6839638889","5001","-72"
"794803","UNKNOWN","START","","","GPRS","41,2896833333","1,2542166667","43800","-88"
"1110044","UNKNOWN","START","","","GPRS","41,514025","2,1191611111","8214","-107"
"782410","UNKNOWN","STOP","28051","30585","UNKNOWN","37,1713111111","-6,9537","21100","-60"
"786418","UNKNOWN","START","","","GPRS","43,2687888889","-2,949025","48014","-86"
"790854","UNKNOWN","START","","","GPRS","40,941475","-4,1186638889","40005","-54"
"789081","UNKNOWN","START","","","GPRS","40,45255","-3,48785","28830","-79"
"784668","UNKNOWN","START","","","GPRS","43,36455","-8,4162388889","15011","-54"
"822948","UNKNOWN","STOP","3914","3268","UNKNOWN","41,354725","2,0699","8940","-87"
"797329","UNKNOWN","STOP","2874","3632","UNKNOWN","36,0087361111","-5,605925","11380","-72"
"798139","UNKNOWN","START","","","GPRS","40,3307","-3,76855","28911","-96"
"806554","UNKNOWN","START","","","GPRS","42,429275","-8,648575","36002","-54"
"809530","UNKNOWN","START","","","GPRS","41,6580361111","-4,7120638889","47011","-72"
"810196","UNKNOWN","START","","","GPRS","36,5998361111","-4,5421611111","29631","-94"
"818378","UNKNOWN","START","","","GPRS","36,596125","-6,2453","11500","-55"
"826154","UNKNOWN","STOP","2553","1460","UNKNOWN","39,68585","-3,783825","45400","-91"
"815387","UNKNOWN","START","","","GPRS","39,2376","-0,5212388889","46240","-95"
"826054","UNKNOWN","STOP","0","0","UNKNOWN","40,4183361111","-3,67125","28007","-93"
"827769","UNKNOWN","START","","","GPRS","37,3948138889","-5,9928388889","41003","-90"
"855428","UNKNOWN","STOP","1698564","2647424","UNKNOWN","39,435425","-0,494475","46900","-61"
"855072","UNKNOWN","START","","","GPRS","40,4221611111","-3,7885388889","28223","-73"
"879221","UNKNOWN","START","","","GPRS","40,4302","-3,65165","28027","-72"
"879511","UNKNOWN","START","","","GPRS","42,8140111111","-1,6572","31011","-83"
"880630","UNKNOWN","START","","","GPRS","40,353175","-3,911375","28670","-66"
"883994","UNKNOWN","STOP","2804","1789","UNKNOWN","41,946925","1,538825","25287","-79"
"889867","UNKNOWN","START","","","GPRS","39,5626638889","2,62775","7014","-62"
"967798","UNKNOWN","STOP","534","563","UNKNOWN","41,65075","-0,9515888889","50011","-96"
"953191","NOK","STOP","523118394","54562852","NOT_REGISTERED","41,3497472222","2,1140805556","8907","-77"
"997419","UNKNOWN","STOP","5479","4460","UNKNOWN","43,0654333333","-2,5034","20500","-99"
"1009075","UNKNOWN","STOP","3668","1767","UNKNOWN","40,447175","-3,653125","28043","-68"
"1008861","UNKNOWN","START","","","GPRS","43,36455","-8,4162388889","15011","-66"
"1045785","UNKNOWN","STOP","2882590","4040624","UNKNOWN","37,9917888889","-0,6835138889","3183","-65"
"1070858","UNKNOWN","START","","","GPRS","37,1468611111","-3,6757611111","18110","-74"
"1188668","UNKNOWN","START","","","GPRS","38,0594138889","-1,217825","30500","-99"
"1208140","UNKNOWN","STOP","20438","32736","UNKNOWN","43,2998861111","-2,8663","48170","-55"
"1287187","UNKNOWN","START","","","GPRS","40,4891138889","-3,707575","28034","-98"
"1165211","UNKNOWN","START","","","GPRS","37,193725","-3,6200138889","18015","-75"
"820263","UNKNOWN","START","","","GPRS","37,7672138889","-1,5051","30850","-103"
"823795","UNKNOWN","STOP","2748","1864","UNKNOWN","40,9320361111","-5,5182861111","37893","-88"
"824418","UNKNOWN","STOP","0","0","UNKNOWN","39,869225","4,231375","7712","-108"
"825317","UNKNOWN","STOP","5415","6033","UNKNOWN","36,6193777778","-6,3628916667","11520","-61"
"829197","UNKNOWN","STOP","0","0","UNKNOWN","37,3748888889","-5,9589138889","41005","-90"
"855723","UNKNOWN","STOP","1430724","2273224","UNKNOWN","40,6192333333","-4,0157472222","28292","-76"
"821977","UNKNOWN","START","","","GPRS","41,3689138889","2,0723611111","8940","-56"
"856779","UNKNOWN","STOP","8158","11534","UNKNOWN","41,4966805556","2,1411666667","8210","-67"
"856915","UNKNOWN","STOP","1154142","1718014","UNKNOWN","37,9732194444","-0,69","3181","-105"
"829252","UNKNOWN","STOP","0","0","UNKNOWN","41,3879361111","2,1520888889","8036","-54"
"831550","UNKNOWN","START","","","GPRS","41,7890111111","3,0303638889","17220","-57"
"831247","UNKNOWN","STOP","2763","2758","UNKNOWN","40,69865","-3,9530638889","28413","-86"
"1165685","UNKNOWN","STOP","3987","1930","UNKNOWN","40,4439527778","-3,6570166667","28027","-81"
"814358","UNKNOWN","STOP","3268","1538","UNKNOWN","39,512025","-0,4165861111","46100","-97"
"821669","UNKNOWN","START","","","GPRS","41,6146611111","0,6289861111","25001","-71"
"824159","UNKNOWN","START","","","GPRS","38,87985","1,3677","7817","-97"
"826035","UNKNOWN","START","","","GPRS","39,458675","-0,3444638889","46023","-104"
"833463","UNKNOWN","START","","","GPRS","43,391325","-5,7987","33199","-56"
"833144","UNKNOWN","STOP","0","0","UNKNOWN","41,13125","-0,4468361111","44593","-98"
"839293","UNKNOWN","STOP","246","248","UNKNOWN","40,4316222222","-3,6948638889","28010","-97"
"804659","UNKNOWN","START","","","GPRS","38,0355638889","-4,0495138889","23740","-94"
"878136","UNKNOWN","STOP","430","581","UNKNOWN","40,557875","-3,6172","28703","-83"
"879421","UNKNOWN","START","","","GPRS","43,5205611111","-8,149075","15578","-76"
"880638","UNKNOWN","STOP","0","0","UNKNOWN","39,4793222222","-0,3911777778","46009","-70"
"882276","UNKNOWN","STOP","9644","7624","UNKNOWN","40,2845","-3,7921","28945","-92"
"1208178","UNKNOWN","STOP","24538","39836","UNKNOWN","43,2998611111","-2,8725611111","48170","-67"
"809587","UNKNOWN","STOP","0","0","UNKNOWN","37,8878","-4,7793","14002","-107"
"820589","UNKNOWN","STOP","3701","2646","UNKNOWN","38,74695","0,2095388889","3738","-63"
"820699","UNKNOWN","START","","","GPRS","38,53955","-0,138025","3502","-97"
"824457","UNKNOWN","START","","","GPRS","42,345825","-3,69125","9005","-99"
"836629","UNKNOWN","STOP","1009863","744995","UNKNOWN","40,4187611111","-3,6953333333","28014","-94"
"836749","UNKNOWN","STOP","978980","644553","UNKNOWN","40,4135527778","-3,6522138889","28030","-88"
"884883","UNKNOWN","START","","","GPRS","42,2464138889","-8,6979861111","36207","-90"
"880606","UNKNOWN","START","","","GPRS","36,1917","-5,9148361111","11160","-91"
"882321","UNKNOWN","START","","","GPRS","37,3748888889","-5,9589138889","41005","-103"
"885521","UNKNOWN","START","","","GPRS","42,4599138889","0,009225","22371","-74"
"913782","UNKNOWN","START","","","GPRS","37,136325","-3,6694361111","18110","-57"
"967706","UNKNOWN","START","","","GPRS","39,45545","-0,39","46007","-64"
"968120","UNKNOWN","START","","","GPRS","41,3916638889","2,1677888889","8007","-87"
"1110528","UNKNOWN","START","","","GPRS","43,363275","-5,861675","33013","-68"
"843410","UNKNOWN","START","","","GPRS","37,378875","-6,0090638889","41010","-84"
"826830","UNKNOWN","START","","","GPRS","37,226625","-1,7893","4616","-69"
"796217","UNKNOWN","START","","","GPRS","43,5625138889","-7,221625","27780","-55"
"805533","UNKNOWN","STOP","2795","1254","UNKNOWN","36,8352","-2,4453361111","4007","-90"
"806417","UNKNOWN","STOP","0","0","UNKNOWN","37,326875","-5,8524611111","41500","-84"
"819405","UNKNOWN","STOP","0","0","UNKNOWN","38,261825","-0,539975","3195","-95"
"824015","UNKNOWN","STOP","2458","1005","UNKNOWN","43,4132","-3,839275","39613","-87"
"827250","UNKNOWN","STOP","0","0","UNKNOWN","40,9678638889","-5,6637361111","37006","-63"
"809999","UNKNOWN","STOP","0","0","UNKNOWN","40,3518888889","-3,8586138889","28935","-69"
"817920","UNKNOWN","START","","","GPRS","37,4072638889","-5,9884","41009","-54"
"761596","UNKNOWN","STOP","0","0","UNKNOWN","41,3599138889","2,109675","8907","-62"
"763484","UNKNOWN","STOP","0","0","UNKNOWN","41,3599","2,10805","8901","-84"
"762306","UNKNOWN","STOP","0","0","UNKNOWN","41,3599138889","2,109675","8907","-85"
"762019","UNKNOWN","STOP","0","0","UNKNOWN","41,3599","2,11495","8901","-65"
"881573","UNKNOWN","STOP","0","0","UNKNOWN","28,2316611111","-16,8356111111","38683","-92"
"709168","UNKNOWN","START","","","GPRS","42,8619638889","-1,654","31195","-86"
"857846","UNKNOWN","STOP","1139726","1971952","UNKNOWN","39,3991527778","-0,6138805556","46388","-102"
"996681","UNKNOWN","STOP","552283","721444","UNKNOWN","43,1351333333","-2,4177805556","20570","-106"
"882413","UNKNOWN","STOP","0","0","UNKNOWN","36,827975","-2,448425","4007","-71"
"882684","UNKNOWN","START","","","GPRS","38,986975","-0,5223138889","46800","-78"
"884471","UNKNOWN","START","","","GPRS","36,53005","-6,2927","11005","-66"
"802598","UNKNOWN","STOP","0","0","UNKNOWN","37,160875","-3,5924861111","18008","-96"
"878054","UNKNOWN","START","","","GPRS","42,2637138889","3,1561","17480","-102"
"880480","UNKNOWN","START","","","GPRS","37,8329361111","-4,95095","14729","-86"
"997085","NOK","STOP","719391","939576","NOT_REGISTERED","43,3008","-2,0852138889","20810","-92"
"803882","UNKNOWN","START","","","GPRS","37,4171611111","-6,0055833333","41092","-106"
"779984","UNKNOWN","START","","","GPRS","36,129275","-5,445525","11201","-106"
"785038","UNKNOWN","STOP","0","0","UNKNOWN","39,89015","-5,5253","10300","-85"
"787731","UNKNOWN","STOP","0","0","UNKNOWN","43,3616388889","-5,8552","33005","-108"
"788822","UNKNOWN","START","","","GPRS","40,5409361111","-3,3898111111","28816","-105"
"815661","UNKNOWN","STOP","3594","3251","UNKNOWN","39,5755305556","2,6585777778","7005","-56"
"817871","UNKNOWN","STOP","0","0","UNKNOWN","41,755725","0,793775","25680","-79"
"819597","UNKNOWN","START","","","GPRS","36,403175","-6,141725","11130","-72"
"819698","UNKNOWN","STOP","1715","1716","UNKNOWN","36,488425","-4,9694361111","29660","-100"
"820632","UNKNOWN","START","","","GPRS","40,3928361111","-3,76725","28024","-79"
"822112","UNKNOWN","START","","","GPRS","41,111375","1,2471","43004","-68"
"856223","UNKNOWN","STOP","1535156","2278445","UNKNOWN","43,3101","-2,4139","48710","-69"
"967808","UNKNOWN","STOP","456","563","UNKNOWN","41,6590361111","-0,9775638889","50197","-54"
"1110082","UNKNOWN","STOP","164","305","UNKNOWN","41,6457888889","-0,9699361111","50197","-80"
"1046854","UNKNOWN","STOP","336438","421160","UNKNOWN","42,5315","-3,0362111111","26213","-108"
"1047108","UNKNOWN","STOP","1428729","2351824","UNKNOWN","38,5803194444","-0,1361944444","3502","-68"
"1045998","UNKNOWN","STOP","11326","15824","UNKNOWN","43,2998861111","-2,8663","48170","-60"
"1046034","UNKNOWN","STOP","976848","2193928","UNKNOWN","40,0681333333","-2,1424805556","16003","-93"
"1046356","UNKNOWN","STOP","1569572","3552968","UNKNOWN","38,3693638889","-0,4945888889","3009","-73"
"1208102","UNKNOWN","STOP","14998","26494","UNKNOWN","43,2998611111","-2,8725611111","48170","-55"
"782249","UNKNOWN","STOP","5930","4862","UNKNOWN","40,3604861111","0,4026388889","12598","-76"
"803930","UNKNOWN","STOP","0","0","UNKNOWN","37,408225","-5,958075","41007","-65"
"782005","UNKNOWN","STOP","6150","2767","UNKNOWN","41,5360611111","2,11385","8203","-83"
"778862","UNKNOWN","STOP","1624","1473","UNKNOWN","40,5468388889","-3,3375","28880","-88"
"788830","UNKNOWN","STOP","2792","1170","UNKNOWN","43,1684138889","-2,62875","48200","-65"
"790770","UNKNOWN","STOP","0","0","UNKNOWN","38,5616361111","-0,0842361111","3581","-99"
"791046","UNKNOWN","STOP","0","0","UNKNOWN","36,35895","-6,1569611111","11139","-70"
"781491","UNKNOWN","START","","","GPRS","37,12255","-2,56815","4550","-107"
"791824","UNKNOWN","STOP","1489","1331","UNKNOWN","38,1466361111","-3,081325","23300","-80"
"824029","UNKNOWN","STOP","2725","1564","UNKNOWN","43,448925","-3,9431388889","39120","-101"
"831417","UNKNOWN","STOP","2795","1798","UNKNOWN","41,655675","0,6210138889","25123","-67"
"833135","UNKNOWN","START","","","GPRS","43,42395","-3,8452","39600","-67"
"780641","UNKNOWN","STOP","0","0","UNKNOWN","40,34655","-3,7061","28021","-109"
"796758","UNKNOWN","STOP","1036","918","UNKNOWN","43,3404638889","-8,4019888889","15009","-66"
"798268","UNKNOWN","STOP","6482","6662","UNKNOWN","38,3500361111","-0,4965138889","3005","-82"
"800334","UNKNOWN","START","","","GPRS","36,0132305556","-5,6029777778","11380","-91"
"834450","UNKNOWN","STOP","0","0","UNKNOWN","37,8746","-4,7849611111","14004","-90"
"812049","UNKNOWN","STOP","0","0","UNKNOWN","41,3979388889","2,1596638889","8012","-89"
"818960","UNKNOWN","START","","","GPRS","40,5568638889","-3,617","28703","-88"
"820479","UNKNOWN","START","","","GPRS","38,6966111111","-0,4845138889","3803","-102"
"824045","UNKNOWN","START","","","GPRS","36,4250638889","-5,1453861111","29680","-87"
"1026547","UNKNOWN","STOP","2959","1471","UNKNOWN","39,9735666667","-0,0668944444","12006","-99"
"802287","UNKNOWN","STOP","1239","1148","UNKNOWN","41,424425","2,2008388889","8020","-101"
"807605","UNKNOWN","START","","","GPRS","42,836125","-2,6704611111","1006","-66"
"809515","UNKNOWN","START","","","GPRS","43,6650861111","-7,6079361111","27869","-63"
"809718","UNKNOWN","START","","","GPRS","42,6664638889","-8,1095138889","36500","-85"
"810351","UNKNOWN","STOP","3396","2052","UNKNOWN","41,3079861111","2,0658361111","8820","-61"
"826574","UNKNOWN","STOP","0","0","UNKNOWN","40,4422","-3,6951111111","28003","-57"
"828289","UNKNOWN","START","","","GPRS","37,353825","-5,849225","41500","-55"
"829600","UNKNOWN","START","","","GPRS","40,4369361111","-3,683275","28006","-99"
"829374","UNKNOWN","STOP","7507","6163","UNKNOWN","36,8360861111","-2,4664138889","4001","-68"
"832145","UNKNOWN","STOP","2458","1021","UNKNOWN","40,43455","-3,7138","28015","-64"
"1026631","UNKNOWN","STOP","2231166","2564952","UNKNOWN","43,3047333333","-2,3631138889","20830","-58"
"1026714","UNKNOWN","STOP","14754","21908","UNKNOWN","43,2998611111","-2,8725611111","48170","-60"
"1026723","UNKNOWN","STOP","12742","21512","UNKNOWN","43,2998611111","-2,8725611111","48170","-71"
"795307","UNKNOWN","START","","","GPRS","41,113875","1,250175","43001","-62"
"798346","UNKNOWN","STOP","0","0","UNKNOWN","38,1106","-1,2706861111","30600","-96"
"801797","UNKNOWN","STOP","679","667","UNKNOWN","39,3645361111","3,224625","7660","-102"
"811008","UNKNOWN","STOP","3791","2008","UNKNOWN","40,3554638889","-3,6960388889","28041","-106"
"811524","UNKNOWN","START","","","GPRS","37,877175","-4,79765","14004","-77"
"812456","UNKNOWN","STOP","0","0","UNKNOWN","37,4079","-5,975725","41008","-104"
"812752","UNKNOWN","STOP","0","0","UNKNOWN","37,370825","-6,086725","41930","-93"
"813353","UNKNOWN","STOP","8159","9465","UNKNOWN","41,4230638889","2,1560861111","8032","-86"
"834273","UNKNOWN","STOP","0","0","UNKNOWN","38,1237361111","-0,7553888889","3150","-100"
"835196","UNKNOWN","STOP","1099530","1461670","UNKNOWN","40,4029333333","-3,6980138889","28012","-92"
"835287","UNKNOWN","STOP","1000","836","UNKNOWN","40,5587111111","-3,5823111111","28703","-97"
"836690","UNKNOWN","STOP","2325086","648981","UNKNOWN","40,3698611111","-3,6683277778","28053","-108"
"841124","UNKNOWN","STOP","0","0","UNKNOWN","40,6361","-3,1343388889","19150","-91"
"802424","UNKNOWN","STOP","0","0","UNKNOWN","39,5558861111","2,6050361111","7015","-60"
"802481","UNKNOWN","STOP","0","0","UNKNOWN","42,0724361111","-5,0049361111","47600","-87"
"804482","UNKNOWN","STOP","10855","11125","UNKNOWN","38,34085","-0,493175","3007","-60"
"805082","UNKNOWN","START","","","GPRS","40,4470138889","-3,7020861111","28039","-94"
"1008514","UNKNOWN","START","","","GPRS","40,962075","-5,6609","37001","-83"
"814844","UNKNOWN","STOP","0","0","UNKNOWN","43,2682138889","-8,403675","15199","-66"
"815008","UNKNOWN","START","","","GPRS","37,1413111111","-3,6266388889","18100","-67"
"815098","UNKNOWN","START","","","GPRS","28,112525","-15,4508361111","35010","-86"
"813990","UNKNOWN","START","","","GPRS","42,4808111111","-8,8526388889","36991","-96"
"810139","UNKNOWN","STOP","2743","1253","UNKNOWN","40,343575","-3,8313861111","28921","-91"
"810170","UNKNOWN","START","","","GPRS","43,3112888889","-3,0277888889","48510","-92"
"825108","UNKNOWN","START","","","GPRS","42,5407166667","-6,5247611111","24413","-67"
"855980","UNKNOWN","STOP","969958","1540496","UNKNOWN","42,8599333333","-2,6626","1013","-88"
"856418","UNKNOWN","START","","","GPRS","39,8638138889","-3,9503","45007","-85"
"1009101","UNKNOWN","START","","","GPRS","41,6338111111","2,346675","8440","-62"
"885834","UNKNOWN","START","","","GPRS","43,0178","-7,5644888889","27004","-85"
"967762","UNKNOWN","STOP","826","796","UNKNOWN","41,6590361111","-0,9775638889","50197","-108"
"825766","UNKNOWN","START","","","GPRS","40,3782388889","-3,7480111111","28044","-84"
"1073502","OK","STOP","78","62","GSM","37,2674888889","-5,5557861111","41610","-76"
"1011361","UNKNOWN","START","","","GPRS","41,5315888889","2,1134888889","8204","-95"
"882454","UNKNOWN","START","","","GPRS","40,38465","-3,7098138889","28026","-60"
"1070768","UNKNOWN","START","","","GPRS","37,2341388889","-3,6428888889","18210","-79"
"710117","UNKNOWN","START","","","GPRS","40,413775","-3,6984861111","28012","-59"
"709015","UNKNOWN","START","","","GPRS","37,40965","-5,976525","41009","-85"
"709238","UNKNOWN","START","","","GPRS","41,8498861111","3,1254861111","17230","-73"
"709039","UNKNOWN","STOP","5798","6822","UNKNOWN","40,4699222222","-3,8712861111","28220","-65"
"882672","UNKNOWN","START","","","GPRS","37,1863638889","-6,98145","21100","-92"
"878265","UNKNOWN","START","","","GPRS","43,010725","-7,5525638889","27002","-70"
"1110092","UNKNOWN","STOP","164","304","UNKNOWN","41,6457888889","-0,9699361111","50197","-87"
"1008887","UNKNOWN","START","","","GPRS","39,4404138889","-0,465275","46900","-100"
"829022","UNKNOWN","STOP","6930","7471","UNKNOWN","40,448025","-3,728125","28040","-104"
"732129","UNKNOWN","STOP","1065931","46396","UNKNOWN","40,5156","-3,6650694444","28050","-70"
"885464","UNKNOWN","START","","","GPRS","43,3632388889","-8,2066361111","15630","-63"
